image,capture_time,gps_latitude,gps_longitude,title,caption,export_tags,export_galleries
20120804@161559,2012-08-04T16:15:59.90,43.7218611111117,13.217169444445,"Aerobatics in Senigallia","Aerobatics in Senigallia. Aerobatics exhibition in Senigallia, with the participation of Frecce Tricolori.",2012-08-04|2012-08|2012|summer|afternoon|Senigallia|Ancona|Marche|Italy|Europe|beach|flying|blue|sky|outdoor|airplane|aerobatics,"Senigallia City and Seaside|Timeline 2012"
20120804@162958,2012-08-04T16:29:58.10,43.7218611111117,13.217169444445,"Aerobatics in Senigallia","Aerobatics in Senigallia. Aerobatics exhibition in Senigallia, with the participation of Frecce Tricolori.",2012-08-04|2012-08|2012|summer|afternoon|Senigallia|Ancona|Marche|Italy|Europe|beach|flying|blue|sky|outdoor|airplane|aerobatics,"Senigallia City and Seaside|Timeline 2012"
20120804@163007,2012-08-04T16:30:07.90,43.7218611111117,13.217169444445,"Aerobatics in Senigallia","Aerobatics in Senigallia. Aerobatics exhibition in Senigallia, with the participation of Frecce Tricolori.",2012-08-04|2012-08|2012|summer|afternoon|Senigallia|Ancona|Marche|Italy|Europe|beach|flying|blue|sky|outdoor|airplane|aerobatics,"Senigallia City and Seaside|Timeline 2012"
20120804@165621,2012-08-04T16:56:21.50,43.7218611111117,13.217169444445,"Aerobatics in Senigallia","Aerobatics in Senigallia. Aerobatics exhibition in Senigallia, with the participation of Frecce Tricolori.",2012-08-04|2012-08|2012|summer|afternoon|Senigallia|Ancona|Marche|Italy|Europe|beach|flying|blue|sky|outdoor|airplane|aerobatics,"Senigallia City and Seaside|Timeline 2012"
20120804@165642,2012-08-04T16:56:42.10,43.7218611111117,13.217169444445,"Aerobatics in Senigallia","Aerobatics in Senigallia. Aerobatics exhibition in Senigallia, with the participation of Frecce Tricolori.",2012-08-04|2012-08|2012|summer|afternoon|Senigallia|Ancona|Marche|Italy|Europe|beach|flying|blue|sky|outdoor|airplane|aerobatics,"Senigallia City and Seaside|Timeline 2012"
20120804@165707,2012-08-04T16:57:07.40,43.7218611111117,13.217169444445,"Aerobatics in Senigallia","Aerobatics in Senigallia. Aerobatics exhibition in Senigallia, with the participation of Frecce Tricolori.",2012-08-04|2012-08|2012|summer|afternoon|Senigallia|Ancona|Marche|Italy|Europe|beach|flying|blue|sky|outdoor|airplane|aerobatics,"Senigallia City and Seaside|Timeline 2012"
20120804@165715,2012-08-04T16:57:15.30,43.7218611111117,13.217169444445,"Aerobatics in Senigallia","Aerobatics in Senigallia. Aerobatics exhibition in Senigallia, with the participation of Frecce Tricolori.",2012-08-04|2012-08|2012|summer|afternoon|Senigallia|Ancona|Marche|Italy|Europe|beach|flying|blue|sky|outdoor|airplane|aerobatics,"Senigallia City and Seaside|Timeline 2012"
20120804@165740,2012-08-04T16:57:40.90,43.7218611111117,13.217169444445,"Aerobatics in Senigallia","Aerobatics in Senigallia. Aerobatics exhibition in Senigallia, with the participation of Frecce Tricolori.",2012-08-04|2012-08|2012|summer|afternoon|Senigallia|Ancona|Marche|Italy|Europe|beach|flying|blue|sky|outdoor|airplane|aerobatics,"Senigallia City and Seaside|Timeline 2012"
20120804@165912,2012-08-04T16:59:12.80,43.7218611111117,13.217169444445,"Aerobatics in Senigallia","Aerobatics in Senigallia. Aerobatics exhibition in Senigallia, with the participation of Frecce Tricolori.",2012-08-04|2012-08|2012|summer|afternoon|Senigallia|Ancona|Marche|Italy|Europe|beach|flying|blue|sky|outdoor|airplane|aerobatics,"Senigallia City and Seaside|Timeline 2012"
20120804@170642,2012-08-04T17:06:42.80,43.7218611111117,13.217169444445,"Aerobatics in Senigallia","Aerobatics in Senigallia. Aerobatics exhibition in Senigallia, with the participation of Frecce Tricolori.",2012-08-04|2012-08|2012|summer|afternoon|Senigallia|Ancona|Marche|Italy|Europe|beach|flying|blue|sky|outdoor|aerobatics|elicopter,"Senigallia City and Seaside|Timeline 2012"
20120804@172830,2012-08-04T17:28:30.10,43.7218611111117,13.217169444445,"Aerobatics in Senigallia","Aerobatics in Senigallia. Aerobatics exhibition in Senigallia, with the participation of Frecce Tricolori.","2012-08-04|2012-08|2012|summer|afternoon|Senigallia|Ancona|Marche|Italy|Europe|beach|flying|blue|sky|outdoor|airplane|Frecce Tricolori|aerobatics|aerobatics","Senigallia City and Seaside|Timeline 2012"
20120804@173026,2012-08-04T17:30:26.30,43.7218611111117,13.217169444445,"Aerobatics in Senigallia","Aerobatics in Senigallia. Aerobatics exhibition in Senigallia, with the participation of Frecce Tricolori.","2012-08-04|2012-08|2012|summer|afternoon|Senigallia|Ancona|Marche|Italy|Europe|beach|flying|blue|sky|outdoor|airplane|Frecce Tricolori|aerobatics|aerobatics","Senigallia City and Seaside|Timeline 2012"
20120804@173027,2012-08-04T17:30:27.40,43.7218611111117,13.217169444445,"Aerobatics in Senigallia","Aerobatics in Senigallia. Aerobatics exhibition in Senigallia, with the participation of Frecce Tricolori.","2012-08-04|2012-08|2012|summer|afternoon|Senigallia|Ancona|Marche|Italy|Europe|beach|flying|blue|sky|outdoor|airplane|Frecce Tricolori|aerobatics|aerobatics","Senigallia City and Seaside|Timeline 2012"
20120804@173654,2012-08-04T17:36:54.30,43.7218611111117,13.217169444445,"Aerobatics in Senigallia","Aerobatics in Senigallia. Aerobatics exhibition in Senigallia, with the participation of Frecce Tricolori.","2012-08-04|2012-08|2012|summer|afternoon|Senigallia|Ancona|Marche|Italy|Europe|beach|flying|blue|sky|outdoor|airplane|Frecce Tricolori|aerobatics|aerobatics","Senigallia City and Seaside|Timeline 2012"
20120804@173814,2012-08-04T17:38:14.80,43.7218611111117,13.217169444445,"Aerobatics in Senigallia","Aerobatics in Senigallia. Aerobatics exhibition in Senigallia, with the participation of Frecce Tricolori.","2012-08-04|2012-08|2012|summer|afternoon|Senigallia|Ancona|Marche|Italy|Europe|beach|flying|blue|sky|outdoor|airplane|Frecce Tricolori|aerobatics|aerobatics","Senigallia City and Seaside|Timeline 2012"
20120804@173827,2012-08-04T17:38:27.40,43.7218611111117,13.217169444445,"Aerobatics in Senigallia","Aerobatics in Senigallia. Aerobatics exhibition in Senigallia, with the participation of Frecce Tricolori.","2012-08-04|2012-08|2012|summer|afternoon|Senigallia|Ancona|Marche|Italy|Europe|beach|flying|blue|sky|outdoor|airplane|Frecce Tricolori|aerobatics|aerobatics","Senigallia City and Seaside|Timeline 2012"
20120804@173916,2012-08-04T17:39:16.80,43.7218611111117,13.217169444445,"Aerobatics in Senigallia","Aerobatics in Senigallia. Aerobatics exhibition in Senigallia, with the participation of Frecce Tricolori.","2012-08-04|2012-08|2012|summer|afternoon|Senigallia|Ancona|Marche|Italy|Europe|beach|flying|blue|sky|outdoor|airplane|Frecce Tricolori|aerobatics|aerobatics","Senigallia City and Seaside|Timeline 2012"
20120804@173931,2012-08-04T17:39:31.40,43.7218611111117,13.217169444445,"Aerobatics in Senigallia","Aerobatics in Senigallia. Aerobatics exhibition in Senigallia, with the participation of Frecce Tricolori.","2012-08-04|2012-08|2012|summer|afternoon|Senigallia|Ancona|Marche|Italy|Europe|beach|flying|blue|sky|outdoor|airplane|Frecce Tricolori|aerobatics|aerobatics","Senigallia City and Seaside|Timeline 2012"
20120804@173954,2012-08-04T17:39:54.70,43.7218611111117,13.217169444445,"Aerobatics in Senigallia","Aerobatics in Senigallia. Aerobatics exhibition in Senigallia, with the participation of Frecce Tricolori.","2012-08-04|2012-08|2012|summer|afternoon|Senigallia|Ancona|Marche|Italy|Europe|beach|flying|blue|sky|outdoor|airplane|Frecce Tricolori|aerobatics|aerobatics","Senigallia City and Seaside|Timeline 2012"
20120804@174003,2012-08-04T17:40:03.30,43.7218611111117,13.217169444445,"Aerobatics in Senigallia","Aerobatics in Senigallia. Aerobatics exhibition in Senigallia, with the participation of Frecce Tricolori.","2012-08-04|2012-08|2012|summer|afternoon|Senigallia|Ancona|Marche|Italy|Europe|beach|flying|blue|sky|outdoor|airplane|Frecce Tricolori|aerobatics|aerobatics","Senigallia City and Seaside|Timeline 2012"
20120804@174615,2012-08-04T17:46:15.20,43.7218611111117,13.217169444445,"Aerobatics in Senigallia","Aerobatics in Senigallia. Aerobatics exhibition in Senigallia, with the participation of Frecce Tricolori.","2012-08-04|2012-08|2012|summer|afternoon|Senigallia|Ancona|Marche|Italy|Europe|beach|flying|blue|sky|outdoor|airplane|Frecce Tricolori|aerobatics|aerobatics","Senigallia City and Seaside|Timeline 2012"
20120804@174723,2012-08-04T17:47:23.50,43.7218611111117,13.217169444445,"Aerobatics in Senigallia","Aerobatics in Senigallia. Aerobatics exhibition in Senigallia, with the participation of Frecce Tricolori.","2012-08-04|2012-08|2012|summer|afternoon|Senigallia|Ancona|Marche|Italy|Europe|beach|flying|blue|sky|outdoor|airplane|Frecce Tricolori|aerobatics|aerobatics","Senigallia City and Seaside|Timeline 2012"
20120804@174758,2012-08-04T17:47:58.40,43.7218611111117,13.217169444445,"Aerobatics in Senigallia","Aerobatics in Senigallia. Aerobatics exhibition in Senigallia, with the participation of Frecce Tricolori.","2012-08-04|2012-08|2012|summer|afternoon|Senigallia|Ancona|Marche|Italy|Europe|beach|flying|blue|sky|outdoor|airplane|Frecce Tricolori|aerobatics|aerobatics","Senigallia City and Seaside|Timeline 2012"
20120804@174845,2012-08-04T17:48:45.20,43.7218611111117,13.217169444445,"Aerobatics in Senigallia","Aerobatics in Senigallia. Aerobatics exhibition in Senigallia, with the participation of Frecce Tricolori.","2012-08-04|2012-08|2012|summer|afternoon|Senigallia|Ancona|Marche|Italy|Europe|beach|flying|blue|sky|outdoor|airplane|Frecce Tricolori|aerobatics|aerobatics","Senigallia City and Seaside|Timeline 2012"
20120804@174959,2012-08-04T17:49:59.60,43.7218611111117,13.217169444445,"Aerobatics in Senigallia","Aerobatics in Senigallia. Aerobatics exhibition in Senigallia, with the participation of Frecce Tricolori.","2012-08-04|2012-08|2012|summer|afternoon|Senigallia|Ancona|Marche|Italy|Europe|beach|flying|blue|sky|outdoor|airplane|Frecce Tricolori|aerobatics|aerobatics","Senigallia City and Seaside|Timeline 2012"
20120804@175001,2012-08-04T17:50:01.10,43.7218611111117,13.217169444445,"Aerobatics in Senigallia","Aerobatics in Senigallia. Aerobatics exhibition in Senigallia, with the participation of Frecce Tricolori.","2012-08-04|2012-08|2012|summer|afternoon|Senigallia|Ancona|Marche|Italy|Europe|beach|flying|blue|sky|outdoor|airplane|Frecce Tricolori|aerobatics|aerobatics","Senigallia City and Seaside|Timeline 2012"
20120825@165529,2012-08-25T16:55:29,43.7076927259917,13.1319381779617,"Plowed fields in the hills around Senigallia","Plowed fields in the hills around Senigallia.",2012-08-25|2012-08|2012|summer|afternoon|hill|plowed|field|countryside|tree|canonfd|100mm|Senigallia|Ancona|Marche|Italy|Europe|SenigalliaMareCollina|Book,"Book Senigallia Mare Collina|Senigallia Hills|Timeline 2012"
20120825@172647,2012-08-25T17:26:47,43.73947,13.15305,"Plowed fields in the hills around Senigallia","Plowed fields in the hills around Senigallia.",2012-08-25|2012-08|2012|summer|afternoon|hill|plowed|field|countryside|tree|canonfd|100mm|Senigallia|Ancona|Marche|Italy|Europe|SenigalliaMareCollina|Book,"Book Senigallia Mare Collina|Senigallia Hills|Timeline 2012"
20120825@172845,2012-08-25T17:28:45,43.739455714285,13.153047142855,"Plowed fields in the hills around Senigallia","Plowed fields in the hills around Senigallia.",2012-08-25|2012-08|2012|summer|afternoon|hill|plowed|field|countryside|canonfd|100mm|Senigallia|Ancona|Marche|Italy|Europe|SenigalliaMareCollina|Book,"Book Senigallia Mare Collina|Senigallia Hills|Timeline 2012"
20120829@115539,2012-08-29T11:55:39,45.4922583050883,10.6083733898383,"Castello Scaligero, Sirmione","Castello Scaligero, Sirmione. Sirmione is a comune in the province of Brescia, in Lombardy. It is bounded by the comunes of Desenzano del Garda and Peschiera del Garda in the province of Verona and the region of Veneto.",2012-08-29|2012-08|2012|summer|morning|Sirmione|Brescia|Lombardia|Italy|Europe|castle,"Timeline 2012"
20120829@120612,2012-08-29T12:06:12,45.49221356323,10.6085625287483,"Castello Scaligero, Sirmione","Castello Scaligero, Sirmione. Sirmione is a comune in the province of Brescia, in Lombardy. It is bounded by the comunes of Desenzano del Garda and Peschiera del Garda in the province of Verona and the region of Veneto.",2012-08-29|2012-08|2012|summer|morning|Sirmione|Brescia|Lombardia|Italy|Europe|castle|lake,"Timeline 2012"
20120829@120817,2012-08-29T12:08:17,45.492348256415,10.60862430769,"Castello Scaligero, Sirmione","Castello Scaligero, Sirmione. Sirmione is a comune in the province of Brescia, in Lombardy. It is bounded by the comunes of Desenzano del Garda and Peschiera del Garda in the province of Verona and the region of Veneto.",2012-08-29|2012-08|2012|summer|morning|Sirmione|Brescia|Lombardia|Italy|Europe|castle|lake,"Timeline 2012"
20120829@121045,2012-08-29T12:10:45,45.4923406666683,10.6085559999983,"Castello Scaligero, Sirmione","Castello Scaligero, Sirmione. Sirmione is a comune in the province of Brescia, in Lombardy. It is bounded by the comunes of Desenzano del Garda and Peschiera del Garda in the province of Verona and the region of Veneto.",2012-08-29|2012-08|2012|summer|morning|Sirmione|Brescia|Lombardia|Italy|Europe|castle|lake,"Timeline 2012"
20120829@122254,2012-08-29T12:22:54,45.492347128205,10.6085878461517,"Sightseeing in Sirmione, Castello Scaligero","Sightseeing in Sirmione, Castello Scaligero. Sirmione is a comune in the province of Brescia, in Lombardy. It is bounded by the comunes of Desenzano del Garda and Peschiera del Garda in the province of Verona and the region of Veneto.",2012-08-29|2012-08|2012|summer|morning|Sirmione|Brescia|Lombardia|Italy|Europe|castle|lake,"Timeline 2012"
20120829@124601,2012-08-29T12:46:01,45.4934464882983,10.6083705351217,"Sightseeing in Sirmione","Sightseeing in Sirmione. Sirmione is a comune in the province of Brescia, in Lombardy. It is bounded by the comunes of Desenzano del Garda and Peschiera del Garda in the province of Verona and the region of Veneto.",2012-08-29|2012-08|2012|summer|morning|Sirmione|Brescia|Lombardia|Italy|Europe|lake|beach,"Timeline 2012"
20120829@141325,2012-08-29T14:13:25,45.5003900000017,10.60541333334,"Sightseeing in Sirmione","Sightseeing in Sirmione.. Sirmione is a comune in the province of Brescia, in Lombardy. It is bounded by the comunes of Desenzano del Garda and Peschiera del Garda in the province of Verona and the region of Veneto.",2012-08-29|2012-08|2012|summer|afternoon|Sirmione|Brescia|Lombardia|Italy|Europe|lake|beach,"Timeline 2012"
20120829@142519,2012-08-29T14:25:19,45.5021115662667,10.6061432530067,"Grotte di Catullo, Sirmione","Grotte di Catullo, Sirmione. Sirmione is a comune in the province of Brescia, in Lombardy. It is bounded by the comunes of Desenzano del Garda and Peschiera del Garda in the province of Verona and the region of Veneto. Grottoes of Catullus is the name given to the ruins of a Roman villa which was built at the beginning of our era at the northernmost end of the peninsula of Sirmione on the southern shore of Lake Garda.","2012-08-29|2012-08|2012|summer|afternoon|Sirmione|Brescia|Lombardia|Italy|Europe|lake|Grotte di Catullo|villa|roman|ruins","Timeline 2012"
