image,capture_time,gps_latitude,gps_longitude,title,caption,export_tags,export_galleries
20140405@123758,2014-04-05T12:37:58.000,43.7197527833333,13.1216444333333,"Electric poles on the green hill",,"|Europe|Italy|Marche|Ancona|Senigallia|green|cloud|spring|morning|blue|hill|outdoor|sky|countryside|field|utility pole","||Senigallia Hills"
20140405@124615,2014-04-05T12:46:15.000,43.7390111166667,13.15293055,"Sun shining through the clouds",,|Europe|Italy|Marche|Ancona|Senigallia|green|cloud|spring|morning|blue|hill|outdoor|sky|countryside|field,"||Senigallia Hills"
20140405@124638,2014-04-05T12:46:38.000,43.7390111166667,13.15293055,"Cloud on the green hill",,|Europe|Italy|Marche|Ancona|Senigallia|green|cloud|spring|morning|blue|hill|outdoor|sky|countryside|field,"||Senigallia Hills"
20140524@193804,2014-05-24T19:38:04.000,43.7226916666667,13.22266385,"Yellow circles",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|yellow|lighthouse|spring|blue|afternoon|outdoor|sky,"||Senigallia City and Seaside"
20140628@142028,2014-06-28T14:20:28.000,43.74373055,13.1772971833333,"Bees on a sunflower",,|Europe|Italy|Marche|Ancona|Senigallia|yellow|afternoon|summer|hill|insect|bee|flower|sunflower,""
20140628@144118,2014-06-28T14:41:18.000,43.7387481,13.1632338166667,"Wheat field",,|Europe|Italy|Marche|Ancona|Senigallia|afternoon|summer|hill|countryside|field|wheat,"||Senigallia Hills"
20140628@144144,2014-06-28T14:41:44.000,43.7387491333333,13.1632384833333,"Wheat field",,|Europe|Italy|Marche|Ancona|Senigallia|afternoon|summer|hill|countryside|field|wheat,"||Senigallia Hills"
20140628@144356,2014-06-28T14:43:56.000,43.73876005,13.1632607,"Seascape and a cloud",,|Europe|Italy|Marche|Ancona|Senigallia|outdoor|seascape|cloud|blue|afternoon|summer|sea|Mediterranean|Adriatic,"||Seascape|Senigallia Hills"
20140628@144735,2014-06-28T14:47:35.000,43.7380338666667,13.1629056,"Sunflowers and clouds",,|Europe|Italy|Marche|Ancona|Senigallia|cloud|afternoon|summer|hill|flower|sunflower|countryside|field,"||Senigallia Hills"
20140628@145017,2014-06-28T14:50:17.000,43.7380445833333,13.1627874333333,"Wheat field and clouds",,|Europe|Italy|Marche|Ancona|Senigallia|cloud|afternoon|summer|hill|countryside|field|wheat,"||Senigallia Hills"
20140628@145200,2014-06-28T14:52:00.000,43.73806265,13.1627928666667,"Wheat field and clouds",,"|Europe|Italy|Marche|Ancona|Senigallia|cloud|afternoon|summer|hill|countryside|field|wheat|utility pole","||Senigallia Hills"
20140628@145319,2014-06-28T14:53:19.000,43.7380690666667,13.1627966,"Wheat field and clouds",,|Europe|Italy|Marche|Ancona|Senigallia|cloud|afternoon|summer|hill|countryside|field|wheat,"||Senigallia Hills"
20140628@152753,2014-06-28T15:27:53.000,43.7195375833333,13.1475115,"Tree in a wheat field",,|Europe|Italy|Marche|Ancona|Senigallia|afternoon|summer|hill|tree|countryside|field|wheat,"||Senigallia Hills"
20140628@155625,2014-06-28T15:56:25.000,43.7390143166667,13.1529256333333,"Group of tree in a wheat field",,|Europe|Italy|Marche|Ancona|Senigallia|afternoon|summer|hill|tree|countryside|field|wheat,"||Senigallia Hills"
20140628@155910,2014-06-28T15:59:10.000,43.7390109666667,13.15292915,"Wheat field",,|Europe|Italy|Marche|Ancona|Senigallia|afternoon|summer|hill|countryside|field|wheat,"||Senigallia Hills"
20140628@160004,2014-06-28T16:00:04.000,43.7390109666667,13.15292975,"Wheat field",,|Europe|Italy|Marche|Ancona|Senigallia|afternoon|summer|hill|countryside|field|wheat,"||Senigallia Hills"
20140711@101003,2014-07-11T10:10:03.000,46.37004445,10.6598722166667,"Mountains around Pejo",,"|morning|summer|mountain|Europe|Italy|Trentino-Alto Adige|Trento|Pejo",""
20140711@101039,2014-07-11T10:10:39.000,46.37004445,10.6598722166667,"Mountains around Pejo",,"|morning|summer|mountain|Europe|Italy|Trentino-Alto Adige|Trento|Pejo",""
20140711@103534,2014-07-11T10:35:34.000,46.38391665,10.6308388666667,"Mountains around Pejo",,"|morning|summer|mountain|Europe|Italy|Trentino-Alto Adige|Trento|Pejo|glacier",""
20140711@103707,2014-07-11T10:37:07.000,46.38391665,10.6308388666667,"Mountains around Pejo",,"|morning|summer|mountain|Europe|Italy|Trentino-Alto Adige|Trento|Pejo|glacier",""
20140711@104743,2014-07-11T10:47:43.000,46.38391665,10.6308388666667,"Pejo 3000 cable car",,"|morning|summer|mountain|cable car|Europe|Italy|Trentino-Alto Adige|Trento|Pejo",""
20140712@094857,2014-07-12T09:48:57.000,46.2376594833333,10.580583,"Presena glacier and mountains in summer",,"|morning|summer|mountain|Europe|Italy|Trentino-Alto Adige|Trento|Passo del Tonale|glacier",""
20140712@095132,2014-07-12T09:51:32.000,46.2354873833333,10.5801528,"Presena glacier and mountains in summer",,"|morning|summer|mountain|Europe|Italy|Trentino-Alto Adige|Trento|Passo del Tonale|glacier",""
20140712@095421,2014-07-12T09:54:21.000,46.233061,10.579734,"Presena glacier and mountains in summer",,"|morning|summer|mountain|Europe|Italy|Trentino-Alto Adige|Trento|Passo del Tonale|glacier",""
20140712@095540,2014-07-12T09:55:40.000,46.2319218,10.5795268,"Presena glacier and mountains in summer",,"|morning|summer|mountain|Europe|Italy|Trentino-Alto Adige|Trento|Passo del Tonale|glacier",""
20140712@095745,2014-07-12T09:57:45.000,46.2306841333333,10.5793001166667,"Presena glacier and mountains in summer",,"|morning|summer|mountain|Europe|Italy|Trentino-Alto Adige|Trento|Passo del Tonale|glacier|chairlift",""
20140712@095833,2014-07-12T09:58:33.000,46.2302189833333,10.5791895,"Presena glacier and mountains in summer",,"|morning|summer|mountain|Europe|Italy|Trentino-Alto Adige|Trento|Passo del Tonale|glacier",""
20140712@110240,2014-07-12T11:02:40.000,46.228385,10.5789217333333,"Presena glacier and mountains in summer",,"|morning|summer|mountain|Europe|Italy|Trentino-Alto Adige|Trento|Passo del Tonale|glacier",""
20140712@110728,2014-07-12T11:07:28.000,46.232132,10.5796039833333,"Presena glacier and mountains in summer",,"|morning|summer|mountain|Europe|Italy|Trentino-Alto Adige|Trento|Passo del Tonale|glacier",""
20140712@111301,2014-07-12T11:13:01.000,46.2368365,10.580524,"Presena glacier and mountains in summer",,"|morning|summer|mountain|Europe|Italy|Trentino-Alto Adige|Trento|Passo del Tonale|glacier|chairlift",""
20140712@112122,2014-07-12T11:21:22.000,46.2387999,10.5801762833333,"Presena glacier and mountains in summer",,"|morning|summer|mountain|Europe|Italy|Trentino-Alto Adige|Trento|Passo del Tonale|glacier",""
20140712@112234,2014-07-12T11:22:34.000,46.2388471833333,10.58013075,"Presena glacier and mountains in summer",,"|morning|summer|mountain|Europe|Italy|Trentino-Alto Adige|Trento|Passo del Tonale|cable car",""
20140803@194131,2014-08-03T19:41:31.000,43.7149194333333,13.2201833166667,"Partying at Senigallia's Rocca",,"|Europe|Italy|Marche|Ancona|Senigallia|cloud|evening|Europe|Italy|Marche|Ancona|Senigallia|Rocca Roveresca|summer","||Senigallia City and Seaside"
20140808@223934,2014-08-08T22:39:34.000,43.72014165,13.2202444166667,"Senigallia Harbor, at Night",,|harbor|boat|Europe|Italy|Marche|Ancona|Senigallia|night|summer,"||Senigallia City and Seaside"
20140808@225800,2014-08-08T22:58:00.000,43.7226138666667,13.2220472166667,"Senigallia Harbor, at Night",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|lighthouse|night|summer|sea|Mediterranean|Adriatic,"||Senigallia City and Seaside"
20140808@230004,2014-08-08T23:00:04.000,43.7231638833333,13.2221305166667,"Senigallia Harbor, at Night",,"|harbor|Europe|Italy|Marche|Ancona|Senigallia|lighthouse|night|summer|Europe|Italy|Marche|Ancona|Monte Conero|sea|Mediterranean|Adriatic","||Senigallia City and Seaside"
20140808@231008,2014-08-08T23:10:08.000,43.7236833333333,13.2215944166667,"Senigallia Harbor, at Night",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|night|summer|sea|Mediterranean|Adriatic,"||Senigallia City and Seaside"
20140808@231829,2014-08-08T23:18:29.000,43.7222666666667,13.22186385,"Senigallia Harbor, at Night",,"|harbor|Europe|Italy|Marche|Ancona|Senigallia|lighthouse|river|street lamp|night|summer","||Senigallia City and Seaside"
20140811@064804,2014-08-11T06:48:04.000,43.7200944333333,13.2208,"Walking on the beach at dawn",,"|harbor|Europe|Italy|Marche|Ancona|Senigallia|beach|morning|summer|walking|sea|Mediterranean|Adriatic|Europe|Italy|Marche|Ancona|Senigallia|Rotonda a mare|Tenset","||Portfolio|Senigallia City and Seaside"
20140811@064914,2014-08-11T06:49:14.000,43.7200944333333,13.2208,"Seagull on the beach at dawn",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|beach|morning|summer|bird|seagull|sea|Mediterranean|Adriatic,"||Senigallia City and Seaside"
20140811@081444,2014-08-11T08:14:44.000,43.71779165,13.2234194333333,"Walking on the beach at dawn",,|Europe|Italy|Marche|Ancona|Senigallia|beach|morning|summer|walking|sea|Mediterranean|Adriatic,"||Senigallia City and Seaside"
20140825@143047,2014-08-25T14:30:47.000,43.6841519833333,13.225675,"Tree on a hill",,|Europe|Italy|Marche|Ancona|Senigallia|afternoon|summer|hill|tree|countryside|field,"||Senigallia City and Seaside"
20140825@145456,2014-08-25T14:54:56.000,43.66729445,13.23459435,"Electric poles on the hill with sunflowers",,|Europe|Italy|Marche|Ancona|Senigallia|afternoon|summer|hill|flower|sunflower|countryside|field|pole|power,"||Senigallia City and Seaside"
20140825@145817,2014-08-25T14:58:17.000,43.6572442166667,13.23784335,"Group of trees on a plowed field",,|Europe|Italy|Marche|Ancona|Senigallia|afternoon|summer|hill|tree|flower|sunflower|countryside|field|countryside|field|plowed,"||Senigallia City and Seaside"
20140825@153721,2014-08-25T15:37:21.000,43.67672795,13.2638741,"Seascape with a small cloud",,|Europe|Italy|Marche|Ancona|Senigallia|outdoor|horizon|outdoor|seascape|blue|afternoon|summer|hill|sea|Mediterranean|Adriatic,||Seascape
20140913@190830,2014-09-13T19:08:30.000,43.72115,13.2215527666667,"Seascape at dusk",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|outdoor|seascape|cloud|afternoon|summer|sea|Mediterranean|Adriatic,"||Seascape|Senigallia City and Seaside"
20140914@153218,2014-09-14T15:32:18.000,43.7201722166667,13.22095275,"Flying seagull",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|blue|afternoon|summer|bird|seagull|outdoor|sky,"||Senigallia City and Seaside"
20140914@153417,2014-09-14T15:34:17.000,43.7201722166667,13.22095275,"Flying seagull",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|blue|afternoon|summer|bird|seagull|outdoor|sky,"||Senigallia City and Seaside"
20140914@153437,2014-09-14T15:34:37.000,43.7201722166667,13.22095275,"Flying seagull",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|blue|afternoon|summer|bird|seagull|outdoor|sky,"||Senigallia City and Seaside"
20140914@154234,2014-09-14T15:42:34.000,43.7201722166667,13.22095275,"Sailboat at the horizon",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|lighthouse|afternoon|summer|sea|Mediterranean|Adriatic|boat|sail,"||Senigallia City and Seaside"
20140920@181643,2014-09-20T18:16:43.000,43.71493885,13.2179472166667,"Il monco di Senigallia",,|Europe|Italy|Marche|Ancona|Senigallia|afternoon|statue|fall,"||Senigallia City and Seaside"
20140920@181706,2014-09-20T18:17:06.000,43.71493885,13.2179472166667,"Il monco di Senigallia",,|Europe|Italy|Marche|Ancona|Senigallia|afternoon|statue|fall,"||Senigallia City and Seaside"
20141228@155933,2014-12-28T15:59:33.000,41.8977722166667,12.4613388666667,"Sightseeing of Rome",,|afternoon|winter|Europe|Italy|Lazio|Roma,""
20141228@160243,2014-12-28T16:02:43.000,41.89674165,12.4615,"Sightseeing of Rome",,|afternoon|winter|Europe|Italy|Lazio|Roma,""
20141229@112013,2014-12-29T11:20:13.000,41.8901611166667,12.4923666666667,"Sightseeing of Rome",,|morning|winter|Europe|Italy|Lazio|Roma,""
20141229@121019,2014-12-29T12:10:19.000,41.8901611166667,12.4923666666667,"Sightseeing of Rome",,|morning|winter|Europe|Italy|Lazio|Roma,""
20141229@121322,2014-12-29T12:13:22.000,41.8901611166667,12.4923666666667,"Sightseeing of Rome",,|morning|winter|Europe|Italy|Lazio|Roma,""
20141229@155354,2014-12-29T15:53:54.000,41.8950027666667,12.4828499833333,"Sightseeing of Rome",,|green|red|white|afternoon|winter|Europe|Italy|Lazio|Roma|flag|Italian,""
20141229@155453,2014-12-29T15:54:53.000,41.8950027666667,12.4828499833333,"Sightseeing of Rome",,|green|red|white|blue|afternoon|winter|outdoor|sky|Europe|Italy|Lazio|Roma|flag|Italian,""
20141230@112856,2014-12-30T11:28:56.000,41.8988444333333,12.4768638833333,"Sightseeing of Rome",,|morning|winter|Europe|Italy|Lazio|Roma|temple|roman,""
20141230@114807,2014-12-30T11:48:07.000,41.8987638666667,12.4730444333333,"Sightseeing of Rome",,|morning|statue|winter|fountain|Europe|Italy|Lazio|Roma,""
20150103@155158,2015-01-03T15:51:58.000,43.7193805333333,13.2200944166667,"Reflection at the harbor",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|afternoon|winter,"||Senigallia City and Seaside"
20150103@160231,2015-01-03T16:02:31.000,43.72196945,13.2215416666667,"Senigallia harbor entrance",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|lighthouse|afternoon|winter|sea|Mediterranean|Adriatic,"||Senigallia City and Seaside"
20150103@160325,2015-01-03T16:03:25.000,43.72196945,13.2215416666667,"Senigallia harbor entrance",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|lighthouse|afternoon|winter|sea|Mediterranean|Adriatic,"||Senigallia City and Seaside"
20150103@160511,2015-01-03T16:05:11.000,43.7224833333333,13.2219610833333,"Yellow lightouse",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|lighthouse|outdoor|horizon|afternoon|winter|sea|Mediterranean|Adriatic,"||Senigallia City and Seaside"
20150103@160658,2015-01-03T16:06:58.000,43.7225611166667,13.2219610833333,"Returning boat",,|harbor|boat|Europe|Italy|Marche|Ancona|Senigallia|outdoor|horizon|afternoon|winter|sea|Mediterranean|Adriatic,"||Senigallia City and Seaside"
20150103@162437,2015-01-03T16:24:37.000,43.7203027666667,13.22094165,Shellpicking,,"|harbor|Europe|Italy|Marche|Ancona|Senigallia|afternoon|winter|Europe|Italy|Marche|Ancona|Senigallia|Rotonda a mare","||Senigallia City and Seaside"
20150103@164054,2015-01-03T16:40:54.000,43.7203027666667,13.22094165,"Moon at dusk",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|outdoor|horizon|outdoor|seascape|outdoor|moon|afternoon|winter|sea|Mediterranean|Adriatic,"||Seascape|Senigallia City and Seaside"
20150530@114029,2015-05-30T11:40:29.000,43.7360027833333,13.1628222166667,"Green wheat field",,|Europe|Italy|Marche|Ancona|Senigallia|morning|summer|hill|countryside|field|wheat,"||Senigallia Hills"
20150530@114302,2015-05-30T11:43:02.000,43.7360027833333,13.1628222166667,"Green wheat field with a view on the sea",,|Europe|Italy|Marche|Ancona|Senigallia|morning|blue|summer|hill|outdoor|sky|sea|Mediterranean|Adriatic|countryside|field|wheat,"||Senigallia Hills"
20150530@114421,2015-05-30T11:44:21.000,43.7360027833333,13.1628222166667,"Green wheat field",,|Europe|Italy|Marche|Ancona|Senigallia|morning|summer|hill|countryside|field|wheat,"||Senigallia Hills"
20150613@151649,2015-06-13T15:16:49.000,43.711475,13.1486059666667,"Yellow wheat field",,|Europe|Italy|Marche|Ancona|Senigallia|afternoon|summer|hill|countryside|field|wheat,"||Senigallia Hills"
20150613@152539,2015-06-13T15:25:39.000,43.7068311,13.1438169333333,"Yellow wheat field",,|Europe|Italy|Marche|Ancona|Senigallia|afternoon|summer|hill|countryside|field|wheat,"||Senigallia Hills"
20150613@152547,2015-06-13T15:25:47.000,43.7068339333333,13.1437595333333,"Yellow wheat field",,|Europe|Italy|Marche|Ancona|Senigallia|blue|afternoon|summer|hill|outdoor|sky|countryside|field|wheat,"||Senigallia Hills"
20150714@101642,2015-07-14T10:16:42.000,46.3697532666667,10.6596270833333,"Pejo 3000 cable car",,"|morning|summer|mountain|cable car|Europe|Italy|Trentino-Alto Adige|Trento|Pejo",""
20150714@102943,2015-07-14T10:29:43.000,46.3838798,10.6307931833333,"Mountains around Pejo",,"|morning|summer|mountain|snow|Europe|Italy|Trentino-Alto Adige|Trento|Pejo",""
20150714@103357,2015-07-14T10:33:57.000,46.3839405,10.6303804833333,"Mountains around Pejo",,"|morning|summer|mountain|snow|Europe|Italy|Trentino-Alto Adige|Trento|Pejo",""
20150714@103531,2015-07-14T10:35:31.000,46.3839188166667,10.6302988166667,"Mountains around Pejo",,"|morning|summer|mountain|Europe|Italy|Trentino-Alto Adige|Trento|Pejo",""
20150714@103634,2015-07-14T10:36:34.000,46.3838899333333,10.63012915,"Mountains around Pejo",,"|morning|summer|mountain|snow|Europe|Italy|Trentino-Alto Adige|Trento|Pejo",""
20150714@115021,2015-07-14T11:50:21.000,46.3718047,10.6635898333333,"Mountains around Pejo",,"|morning|summer|mountain|cable car|Europe|Italy|Trentino-Alto Adige|Trento|Pejo",""
20150714@115614,2015-07-14T11:56:14.000,46.3748229833333,10.6620793666667,"Mountains around Pejo",,"|cloud|morning|summer|mountain|cable car|Europe|Italy|Trentino-Alto Adige|Trento|Pejo",""
20150714@120042,2015-07-14T12:00:42.000,46.37739925,10.6607881333333,"Mountains around Pejo",,"|morning|summer|mountain|snow|Europe|Italy|Trentino-Alto Adige|Trento|Pejo",""
20150714@120452,2015-07-14T12:04:52.000,46.38001255,10.6595022166667,"Mountains around Pejo",,"|morning|summer|mountain|snow|Europe|Italy|Trentino-Alto Adige|Trento|Pejo",""
20150821@052700,2015-08-21T05:27:00.000,43.72064445,13.2204805166667,"Senigallia harbor at dawn",,"|harbor|Europe|Italy|Marche|Ancona|Senigallia|river|morning|street lamp|summer|dawn|sea|Mediterranean|Adriatic","||Senigallia City and Seaside"
20150821@053728,2015-08-21T05:37:28.000,43.7200861,13.22093055,"Seascape at dawn",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|outdoor|seascape|cloud|morning|summer|dawn|sea|Mediterranean|Adriatic,"||Seascape|Senigallia City and Seaside"
20150821@055106,2015-08-21T05:51:06.000,43.72183055,13.22205555,"Senigallia harbor at dawn",,"|harbor|Europe|Italy|Marche|Ancona|Senigallia|river|morning|street lamp|summer|dawn|sea|Mediterranean|Adriatic","||Senigallia City and Seaside"
20150821@055518,2015-08-21T05:55:18.000,43.72183055,13.22205555,"Fishing at dawn",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|lighthouse|river|morning|summer|dawn|sea|Mediterranean|Adriatic|fishing,"||Senigallia City and Seaside"
20150821@061042,2015-08-21T06:10:42.000,43.7226222,13.2226583333333,"Seascape at dawn",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|outdoor|seascape|cloud|morning|sunrise|summer|sea|Mediterranean|Adriatic,"||Seascape|Senigallia City and Seaside"
